City,Date,Temperature,Temp_Min,Temp_Max,Pressure,Sea_Level,Humidity,Wind Speed,Country,Lon,Lat,Description
Dhâkâ,2023-12-15 09:00:00,298.52,298.52,298.52,1012,1012,40,3.27,BD,90.4167,24.1667,0
Téhéran,2023-12-15 21:00:00,281.56,281.56,281.56,1023,1023,38,0.11,IR,51.4215,35.6944,0
Lima,2023-12-15 03:00:00,292.95,292.95,292.95,1012,1012,83,2.73,PE,-77.0282,-12.0432,0
Londres,2023-12-16 15:00:00,280.99,280.99,280.99,1041,1041,88,2.48,GB,-0.1257,51.5085,0
Riyad,2023-12-15 03:00:00,284.43,284.43,284.43,1024,1024,58,3.98,SA,46.7219,24.6877,0
Asunción,2023-12-09 06:00:00,292.61,292.61,292.61,1011,1011,84,2.1,PY,-57.6359,-25.3007,0
Mogadiscio,2023-12-15 18:00:00,300.43,300.43,300.43,1012,1012,76,8.05,SO,45.3438,2.0371,0
Santiago,2023-12-15 12:00:00,293.98,293.98,293.98,1011,1011,29,1.48,CL,-70.6483,-33.4569,0
Budapest,2023-12-15 03:00:00,275.78,275.78,275.78,1024,1024,74,3.84,HU,19.0399,47.498,0
Ouagadougou,2023-12-15 06:00:00,292.35,292.35,292.35,1012,1012,18,4.06,BF,-1.5383,12.3642,0
Lisbonne,2023-12-16 18:00:00,286.0,286.0,286.0,1035,1035,57,3.85,PT,-9.1333,38.7167,0
Amman,2023-12-15 15:00:00,288.84,288.84,288.84,1021,1021,53,1.9,JO,35.945,31.9552,0
Budapest,2023-12-16 09:00:00,276.3,276.3,276.3,1037,1037,81,2.48,HU,19.0399,47.498,0
Madrid,2023-12-15 12:00:00,283.48,283.48,283.48,1034,1034,54,0.71,ES,-3.7026,40.4165,0
Dhâkâ,2023-12-16 15:00:00,292.64,292.64,292.64,1014,1014,58,2.19,BD,90.4167,24.1667,0
Beyrouth,2023-12-15 03:00:00,291.54,291.54,291.54,1022,1022,71,3.58,LB,35.4944,33.8889,0
Monrovia,2023-12-16 06:00:00,299.11,299.11,299.11,1009,1009,81,0.66,LR,-10.7969,6.3005,0
Thimphou,2023-12-16 09:00:00,286.16,286.16,286.16,1011,1011,53,2.27,BT,89.6419,27.4661,0
Katmandou,2023-12-15 06:00:00,289.71,289.71,289.71,1017,1017,50,1.02,NP,85.3167,27.7167,0
Bagdad,2023-12-15 09:00:00,292.26,292.26,292.26,1022,1022,37,4.23,IQ,44.4009,33.3406,0
Abou Dabi,2023-12-16 09:00:00,296.88,296.88,296.88,1019,1019,51,4.41,AE,54.3667,24.4667,0
Tunis,2023-12-15 09:00:00,287.02,287.02,287.02,1024,1024,47,3.49,TN,9.0,34.0,0
Riyad,2023-12-16 15:00:00,290.84,290.84,290.84,1022,1022,23,3.23,SA,46.7219,24.6877,0
Astana,2023-12-15 09:00:00,259.74,259.74,259.74,1047,1047,64,3.57,KZ,71.446,51.1801,0
Lisbonne,2023-12-16 18:00:00,286.0,286.0,286.0,1035,1035,57,3.85,PT,-9.1333,38.7167,0
Naypyidaw,2023-12-16 15:00:00,292.99,292.99,292.99,1013,1013,80,1.27,MM,96.1345,19.754,0
Madrid,2023-12-16 09:00:00,278.28,278.28,278.28,1038,1038,45,2.02,ES,-3.7026,40.4165,0
Rabat,2023-12-15 12:00:00,290.98,290.98,290.98,1025,1025,40,3.89,MA,-6.8401,33.9911,0
Kingston,2023-12-15 09:00:00,294.56,294.56,294.56,1011,1011,90,1.45,JM,-76.7936,17.997,0
Dhâkâ,2023-12-15 03:00:00,293.39,293.39,293.39,1017,1017,65,2.21,BD,90.4167,24.1667,0
Mascate,2023-12-16 06:00:00,297.36,297.36,297.36,1020,1020,51,2.26,OM,58.5922,23.6139,0
Bagdad,2023-12-15 06:00:00,288.47,288.47,288.47,1024,1024,53,3.7,IQ,44.4009,33.3406,0
Port-Vila,2023-12-15 09:00:00,297.39,297.39,297.39,1011,1011,66,4.72,VU,168.3219,-17.7338,0
Budapest,2023-12-15 09:00:00,275.67,275.67,275.67,1028,1028,66,2.59,HU,19.0399,47.498,0
Dhâkâ,2023-12-15 03:00:00,293.39,293.39,293.39,1017,1017,65,2.21,BD,90.4167,24.1667,0
Bagdad,2023-12-15 15:00:00,290.7,290.7,290.7,1022,1022,38,3.71,IQ,44.4009,33.3406,0
Ouagadougou,2023-12-15 21:00:00,297.94,297.94,297.94,1012,1012,13,4.29,BF,-1.5383,12.3642,0
Riyad,2023-12-16 12:00:00,293.73,293.73,293.73,1020,1020,19,3.53,SA,46.7219,24.6877,0
Kingston,2023-12-15 12:00:00,295.04,295.04,295.04,1013,1013,91,1.67,JM,-76.7936,17.997,0
Amsterdam,2023-12-16 18:00:00,279.74,279.74,279.74,1040,1040,94,4.57,NL,4.8897,52.374,0
Madrid,2023-12-16 03:00:00,278.08,278.08,278.08,1037,1037,51,2.53,ES,-3.7026,40.4165,0
Pékin,2023-12-15 18:00:00,262.83,262.83,262.83,1035,1035,62,5.59,CN,116.3972,39.9075,0
Dublin,2023-12-16 18:00:00,287.03,287.03,287.03,1021,1021,33,1.67,US,-121.9358,37.7021,0
Londres,2023-12-16 00:00:00,277.26,277.26,277.26,1042,1042,85,2.04,GB,-0.1257,51.5085,0
Khartoum,2023-12-15 09:00:00,299.91,299.91,299.91,1014,1014,28,6.78,SD,32.5324,15.5518,0
San Salvador,2023-12-15 21:00:00,302.31,302.31,302.31,1007,1007,43,0.74,SV,-89.1872,13.6894,0
Budapest,2023-12-15 09:00:00,275.67,275.67,275.67,1028,1028,66,2.59,HU,19.0399,47.498,0
Yamoussoukro,2023-12-16 12:00:00,308.18,308.18,308.18,1010,1010,38,1.21,CI,-5.2767,6.8206,0
Suva,2023-12-16 03:00:00,300.97,300.97,300.97,1008,1008,65,4.29,FJ,178.4415,-18.1416,0
Mascate,2023-12-16 15:00:00,296.37,296.37,296.37,1019,1019,51,1.78,OM,58.5922,23.6139,0
Riyad,2023-12-15 15:00:00,290.34,290.34,290.34,1022,1022,32,3.78,SA,46.7219,24.6877,0
Lisbonne,2023-12-16 15:00:00,289.15,289.15,289.15,1033,1033,44,4.45,PT,-9.1333,38.7167,0
Londres,2023-12-15 21:00:00,277.52,277.52,277.52,1042,1042,84,2.2,GB,-0.1257,51.5085,0
San Salvador,2023-12-16 00:00:00,294.66,294.66,294.66,1009,1009,79,1.12,SV,-89.1872,13.6894,0
Islamabad,2023-12-15 12:00:00,287.97,287.97,287.97,1015,1015,26,1.62,PK,73.1338,33.7104,0
Accra,2023-12-15 21:00:00,301.07,301.07,301.07,1011,1011,71,3.25,GH,-0.1969,5.556,0
Santiago,2023-12-16 00:00:00,294.8,294.8,294.8,1012,1012,24,2.44,CL,-70.6483,-33.4569,0
Madrid,2023-12-15 18:00:00,282.83,282.83,282.83,1034,1034,53,1.31,ES,-3.7026,40.4165,0
Paris,2023-12-16 12:00:00,280.61,280.61,280.61,1044,1044,70,0.97,FR,2.3488,48.8534,0
Bagdad,2023-12-15 18:00:00,289.06,289.06,289.06,1023,1023,46,3.51,IQ,44.4009,33.3406,0
Accra,2023-12-15 21:00:00,301.07,301.07,301.07,1011,1011,71,3.25,GH,-0.1969,5.556,0
Téhéran,2023-12-16 06:00:00,282.73,282.73,282.73,1025,1025,37,0.92,IR,51.4215,35.6944,0
Abuja,2023-12-16 18:00:00,301.95,301.95,301.95,1008,1008,22,1.79,NG,7.4898,9.0574,0
Dhâkâ,2023-12-16 03:00:00,293.51,293.51,293.51,1016,1016,62,2.03,BD,90.4167,24.1667,0
Astana,2023-12-16 09:00:00,261.37,261.37,261.37,1040,1040,61,2.81,KZ,71.446,51.1801,0
Jerusalem,2023-12-15 15:00:00,287.74,287.74,287.74,1020,1020,62,1.08,IL,35.2163,31.769,0
Mascate,2023-12-16 06:00:00,297.36,297.36,297.36,1020,1020,51,2.26,OM,58.5922,23.6139,0
Rabat,2023-12-15 09:00:00,286.1,286.1,286.1,1025,1025,55,2.64,MA,-6.8401,33.9911,0
Riyad,2023-12-16 09:00:00,291.8,291.8,291.8,1023,1023,25,2.97,SA,46.7219,24.6877,0
Londres,2023-12-16 03:00:00,277.23,277.23,277.23,1042,1042,89,2.04,GB,-0.1257,51.5085,0
Dhâkâ,2023-12-15 21:00:00,289.92,289.92,289.92,1013,1013,71,2.16,BD,90.4167,24.1667,0
Budapest,2023-12-16 03:00:00,273.66,273.66,273.66,1036,1036,81,2.53,HU,19.0399,47.498,0
Bagdad,2023-12-15 06:00:00,288.47,288.47,288.47,1024,1024,53,3.7,IQ,44.4009,33.3406,0
Thimphou,2023-12-15 09:00:00,286.06,286.06,286.06,1012,1012,48,2.27,BT,89.6419,27.4661,0
Naypyidaw,2023-12-16 15:00:00,292.99,292.99,292.99,1013,1013,80,1.27,MM,96.1345,19.754,0
Porto-Novo,2023-12-15 09:00:00,303.83,303.83,303.83,1011,1011,57,0.43,BJ,2.6036,6.4965,0
Managua,2023-12-15 21:00:00,303.82,303.82,303.82,1007,1007,55,5.63,NI,-86.2504,12.1328,0
San José,2023-12-16 15:00:00,284.04,284.04,284.04,1020,1020,36,1.43,US,-121.895,37.3394,0
Bakou,2023-12-15 21:00:00,282.19,282.19,282.19,1024,1024,75,2.32,AZ,49.892,40.3777,0
Abou Dabi,2023-12-16 00:00:00,296.01,296.01,296.01,1017,1017,55,5.23,AE,54.3667,24.4667,0
Tunis,2023-12-15 12:00:00,289.86,289.86,289.86,1023,1023,40,3.94,TN,9.0,34.0,0
Santiago,2023-12-15 06:00:00,290.48,290.48,290.48,1010,1010,38,0.68,CL,-70.6483,-33.4569,0
Windhoek,2023-12-12 21:00:00,297.98,297.98,297.98,1011,1011,21,5.61,,17.0832,-22.5594,0
Ndjamena,2023-12-16 03:00:00,293.54,293.54,293.54,1011,1011,15,3.92,TD,15.0444,12.1067,0
Managua,2023-12-16 12:00:00,295.91,295.91,295.91,1011,1011,92,2.52,NI,-86.2504,12.1328,0
Dhâkâ,2023-12-15 06:00:00,297.68,297.68,297.68,1015,1015,46,2.94,BD,90.4167,24.1667,0
Khartoum,2023-12-15 18:00:00,298.77,298.77,298.77,1012,1012,24,5.09,SD,32.5324,15.5518,0
Katmandou,2023-12-15 15:00:00,281.73,281.73,281.73,1017,1017,82,0.41,NP,85.3167,27.7167,0
Astana,2023-12-15 15:00:00,255.15,255.15,255.15,1046,1046,68,3.5,KZ,71.446,51.1801,0
New Delhi,2023-12-16 09:00:00,297.44,297.44,297.44,1013,1013,13,1.81,IN,77.2311,28.6128,0
Bagdad,2023-12-15 21:00:00,288.09,288.09,288.09,1023,1023,45,3.62,IQ,44.4009,33.3406,0
Katmandou,2023-12-15 21:00:00,280.67,280.67,280.67,1016,1016,84,0.99,NP,85.3167,27.7167,0
Téhéran,2023-12-16 15:00:00,284.52,284.52,284.52,1024,1024,31,0.19,IR,51.4215,35.6944,0
Amman,2023-12-15 03:00:00,283.74,283.74,283.74,1023,1023,82,1.67,JO,35.945,31.9552,0
Mogadiscio,2023-12-15 18:00:00,300.43,300.43,300.43,1012,1012,76,8.05,SO,45.3438,2.0371,0
Tegucigalpa,2023-12-16 15:00:00,296.14,296.14,296.14,1016,1016,72,2.37,HN,-87.2068,14.0818,0
Budapest,2023-12-16 03:00:00,273.66,273.66,273.66,1036,1036,81,2.53,HU,19.0399,47.498,0
Riyad,2023-12-16 15:00:00,290.84,290.84,290.84,1022,1022,23,3.23,SA,46.7219,24.6877,0
Khartoum,2023-12-16 03:00:00,294.5,294.5,294.5,1012,1012,36,4.5,SD,32.5324,15.5518,0
Bangui,2023-12-15 09:00:00,305.28,305.28,305.28,1011,1011,33,1.53,CF,18.555,4.3612,0
Riyad,2023-12-15 15:00:00,290.34,290.34,290.34,1022,1022,32,3.78,SA,46.7219,24.6877,0
Khartoum,2023-12-15 12:00:00,302.81,302.81,302.81,1010,1010,17,5.47,SD,32.5324,15.5518,0
Ndjamena,2023-12-15 06:00:00,292.76,292.76,292.76,1014,1014,20,3.61,TD,15.0444,12.1067,0
Katmandou,2023-12-16 06:00:00,290.38,290.38,290.38,1016,1016,50,0.62,NP,85.3167,27.7167,0
Lomé,2023-12-16 15:00:00,303.63,303.63,303.63,1007,1007,61,6.02,TG,1.2123,6.1375,0
Mascate,2023-12-16 18:00:00,295.65,295.65,295.65,1019,1019,53,1.07,OM,58.5922,23.6139,0
Mascate,2023-12-16 18:00:00,295.65,295.65,295.65,1019,1019,53,1.07,OM,58.5922,23.6139,0
Khartoum,2023-12-15 12:00:00,302.81,302.81,302.81,1010,1010,17,5.47,SD,32.5324,15.5518,0
Sanaa,2023-12-16 15:00:00,288.27,288.27,288.27,1018,1018,30,3.77,YE,44.2067,15.3547,0
Bagdad,2023-12-15 18:00:00,289.06,289.06,289.06,1023,1023,46,3.51,IQ,44.4009,33.3406,0
Téhéran,2023-12-15 03:00:00,279.98,279.98,279.98,1022,1022,58,0.78,IR,51.4215,35.6944,0
San Salvador,2023-12-15 21:00:00,302.31,302.31,302.31,1007,1007,43,0.74,SV,-89.1872,13.6894,0
Jerusalem,2023-12-15 15:00:00,287.74,287.74,287.74,1020,1020,62,1.08,IL,35.2163,31.769,0
Riyad,2023-12-15 06:00:00,288.2,288.2,288.2,1025,1025,48,3.34,SA,46.7219,24.6877,0
Astana,2023-12-10 15:00:00,249.6,249.6,249.6,1040,1040,93,2.23,KZ,71.446,51.1801,0
Islamabad,2023-12-15 09:00:00,293.57,293.57,293.57,1015,1015,17,2.46,PK,73.1338,33.7104,0
Santiago,2023-12-13 21:00:00,302.96,302.96,302.96,1008,1008,20,5.84,CL,-70.6483,-33.4569,0
Nassau,2023-12-16 03:00:00,280.1,280.1,280.1,1025,1025,60,3.89,US,-73.5829,40.7507,0
Londres,2023-12-16 09:00:00,277.63,277.63,277.63,1043,1043,91,2.26,GB,-0.1257,51.5085,0
Managua,2023-12-15 06:00:00,296.83,296.83,296.83,1010,1010,84,3.15,NI,-86.2504,12.1328,0
Bakou,2023-12-15 21:00:00,282.19,282.19,282.19,1024,1024,75,2.32,AZ,49.892,40.3777,0
Accra,2023-12-15 21:00:00,301.07,301.07,301.07,1011,1011,71,3.25,GH,-0.1969,5.556,0
Damas,2023-12-15 09:00:00,287.48,287.48,287.48,1023,1023,61,0.95,SY,36.2913,33.5102,0
Khartoum,2023-12-15 06:00:00,294.81,294.81,294.81,1015,1015,41,6.65,SD,32.5324,15.5518,0
Riyad,2023-12-15 06:00:00,288.2,288.2,288.2,1025,1025,48,3.34,SA,46.7219,24.6877,0
Mascate,2023-12-15 15:00:00,296.45,296.45,296.45,1017,1017,54,3.55,OM,58.5922,23.6139,0
Damas,2023-12-15 12:00:00,289.32,289.32,289.32,1021,1021,51,1.32,SY,36.2913,33.5102,0
Bagdad,2023-12-15 21:00:00,288.09,288.09,288.09,1023,1023,45,3.62,IQ,44.4009,33.3406,0
Khartoum,2023-12-16 03:00:00,294.5,294.5,294.5,1012,1012,36,4.5,SD,32.5324,15.5518,0
Lomé,2023-12-15 21:00:00,301.46,301.46,301.46,1010,1010,69,3.76,TG,1.2123,6.1375,0
Mogadiscio,2023-12-16 03:00:00,298.13,298.13,298.13,1011,1011,87,5.8,SO,45.3438,2.0371,0
Managua,2023-12-15 18:00:00,303.65,303.65,303.65,1010,1010,53,5.23,NI,-86.2504,12.1328,0
Astana,2023-12-15 09:00:00,259.74,259.74,259.74,1047,1047,64,3.57,KZ,71.446,51.1801,0
Dhâkâ,2023-12-16 03:00:00,293.51,293.51,293.51,1016,1016,62,2.03,BD,90.4167,24.1667,0
Abou Dabi,2023-12-15 03:00:00,296.14,296.14,296.14,1018,1018,57,7.55,AE,54.3667,24.4667,0
Kingston,2023-12-16 03:00:00,295.61,295.61,295.61,1013,1013,87,1.16,JM,-76.7936,17.997,0
Astana,2023-12-15 12:00:00,256.3,256.3,256.3,1047,1047,70,4.04,KZ,71.446,51.1801,0
Ouagadougou,2023-12-16 15:00:00,307.47,307.47,307.47,1008,1008,7,2.76,BF,-1.5383,12.3642,0
Astana,2023-12-15 03:00:00,254.16,254.16,254.16,1049,1049,67,4.25,KZ,71.446,51.1801,0
Rīga,2023-12-16 09:00:00,270.81,270.81,270.81,1030,1030,93,2.7,LV,24.0833,57.0,0
Astana,2023-12-15 15:00:00,255.15,255.15,255.15,1046,1046,68,3.5,KZ,71.446,51.1801,0
Islamabad,2023-12-15 12:00:00,287.97,287.97,287.97,1015,1015,26,1.62,PK,73.1338,33.7104,0
Yamoussoukro,2023-12-16 03:00:00,296.34,296.34,296.34,1008,1008,87,1.36,CI,-5.2767,6.8206,0
Djibouti,2023-12-16 15:00:00,296.43,296.43,296.43,1014,1014,53,7.01,DJ,42.5,11.5,0
Amsterdam,2023-12-16 18:00:00,279.74,279.74,279.74,1040,1040,94,4.57,NL,4.8897,52.374,0
Katmandou,2023-12-15 21:00:00,280.67,280.67,280.67,1016,1016,84,0.99,NP,85.3167,27.7167,0
Abuja,2023-12-16 09:00:00,302.99,302.99,302.99,1012,1012,20,2.59,NG,7.4898,9.0574,0
Paris,2023-12-16 06:00:00,278.05,278.05,278.05,1044,1044,87,0.97,FR,2.3488,48.8534,0
Managua,2023-12-16 12:00:00,295.91,295.91,295.91,1011,1011,92,2.52,NI,-86.2504,12.1328,0
Amman,2023-12-15 12:00:00,291.4,291.4,291.4,1020,1020,43,3.38,JO,35.945,31.9552,0
Londres,2023-12-16 06:00:00,277.26,277.26,277.26,1042,1042,92,1.99,GB,-0.1257,51.5085,0
Naypyidaw,2023-12-16 12:00:00,295.35,295.35,295.35,1011,1011,73,1.46,MM,96.1345,19.754,0
Madrid,2023-12-15 15:00:00,285.51,285.51,285.51,1032,1032,46,1.61,ES,-3.7026,40.4165,0
Khartoum,2023-12-15 06:00:00,294.81,294.81,294.81,1015,1015,41,6.65,SD,32.5324,15.5518,0
Tunis,2023-12-16 12:00:00,289.56,289.56,289.56,1027,1027,34,8.71,TN,9.0,34.0,0
Mascate,2023-12-16 12:00:00,297.56,297.56,297.56,1017,1017,47,5.25,OM,58.5922,23.6139,0
New Delhi,2023-12-16 15:00:00,293.91,293.91,293.91,1015,1015,20,0.77,IN,77.2311,28.6128,0
Le Caire,2023-12-15 12:00:00,297.47,297.47,297.47,1019,1019,37,1.18,EG,31.2497,30.0626,0
Niamey,2023-12-15 15:00:00,306.14,306.14,306.14,1009,1009,8,3.9,NE,2.1098,13.5137,0
Londres,2023-12-16 06:00:00,277.26,277.26,277.26,1042,1042,92,1.99,GB,-0.1257,51.5085,0
Tunis,2023-12-16 03:00:00,285.59,285.59,285.59,1026,1026,60,6.31,TN,9.0,34.0,0
Santiago,2023-12-15 21:00:00,300.43,300.43,300.43,1010,1010,16,4.7,CL,-70.6483,-33.4569,0
Londres,2023-12-16 00:00:00,277.26,277.26,277.26,1042,1042,85,2.04,GB,-0.1257,51.5085,0
Londres,2023-12-16 00:00:00,277.26,277.26,277.26,1042,1042,85,2.04,GB,-0.1257,51.5085,0
Amman,2023-12-15 12:00:00,291.4,291.4,291.4,1020,1020,43,3.38,JO,35.945,31.9552,0
Thimphou,2023-12-14 03:00:00,281.6,281.6,281.6,1019,1019,34,0.7,BT,89.6419,27.4661,0
Mascate,2023-12-16 06:00:00,297.36,297.36,297.36,1020,1020,51,2.26,OM,58.5922,23.6139,0
Bagdad,2023-12-16 00:00:00,287.12,287.12,287.12,1022,1022,46,3.57,IQ,44.4009,33.3406,0
Khartoum,2023-12-15 09:00:00,299.91,299.91,299.91,1014,1014,28,6.78,SD,32.5324,15.5518,0
Doha,2023-12-15 18:00:00,292.23,292.23,292.23,1021,1021,64,5.5,QA,51.5333,25.2867,0
Tegucigalpa,2023-12-16 12:00:00,290.17,290.17,290.17,1015,1015,97,1.7,HN,-87.2068,14.0818,0
Madrid,2023-12-16 06:00:00,277.19,277.19,277.19,1037,1037,51,2.23,ES,-3.7026,40.4165,0
Tunis,2023-12-15 09:00:00,287.02,287.02,287.02,1024,1024,47,3.49,TN,9.0,34.0,0
Jerusalem,2023-12-15 12:00:00,290.2,290.2,290.2,1020,1020,50,1.56,IL,35.2163,31.769,0
Lomé,2023-12-16 18:00:00,301.79,301.79,301.79,1008,1008,71,4.88,TG,1.2123,6.1375,0
Naypyidaw,2023-12-16 12:00:00,295.35,295.35,295.35,1011,1011,73,1.46,MM,96.1345,19.754,0
Mascate,2023-12-15 18:00:00,296.17,296.17,296.17,1017,1017,55,3.13,OM,58.5922,23.6139,0
Sanaa,2023-12-15 12:00:00,291.87,291.87,291.87,1015,1015,25,0.53,YE,44.2067,15.3547,0
Jerusalem,2023-12-15 12:00:00,290.2,290.2,290.2,1020,1020,50,1.56,IL,35.2163,31.769,0
Katmandou,2023-12-16 06:00:00,290.38,290.38,290.38,1016,1016,50,0.62,NP,85.3167,27.7167,0
Astana,2023-12-15 09:00:00,259.74,259.74,259.74,1047,1047,64,3.57,KZ,71.446,51.1801,0
Mascate,2023-12-16 15:00:00,296.37,296.37,296.37,1019,1019,51,1.78,OM,58.5922,23.6139,0
San Salvador,2023-12-15 15:00:00,296.84,296.84,296.84,1013,1013,64,2.06,SV,-89.1872,13.6894,0
Thimphou,2023-12-15 21:00:00,275.39,275.39,275.39,1019,1019,85,1.53,BT,89.6419,27.4661,0
Santiago,2023-12-15 03:00:00,291.67,291.67,291.67,1012,1012,35,1.6,CL,-70.6483,-33.4569,0
Buenos Aires,2023-12-16 03:00:00,297.52,297.52,297.52,1008,1008,76,6.03,AR,-58.3772,-34.6132,0
Rabat,2023-12-15 03:00:00,284.43,284.43,284.43,1025,1025,70,2.74,MA,-6.8401,33.9911,0
Dhâkâ,2023-12-16 00:00:00,288.97,288.97,288.97,1013,1013,77,2.1,BD,90.4167,24.1667,0
Téhéran,2023-12-15 03:00:00,279.98,279.98,279.98,1022,1022,58,0.78,IR,51.4215,35.6944,0
Katmandou,2023-12-16 06:00:00,290.38,290.38,290.38,1016,1016,50,0.62,NP,85.3167,27.7167,0
Monaco,2023-12-16 06:00:00,283.39,283.39,283.39,1035,1035,49,2.2,MC,7.419,43.7314,0
Doha,2023-12-15 18:00:00,292.23,292.23,292.23,1021,1021,64,5.5,QA,51.5333,25.2867,0
Budapest,2023-12-16 00:00:00,273.72,273.72,273.72,1035,1035,77,2.24,HU,19.0399,47.498,0
Madrid,2023-12-16 06:00:00,277.19,277.19,277.19,1037,1037,51,2.23,ES,-3.7026,40.4165,0
San Salvador,2023-12-15 09:00:00,291.18,291.18,291.18,1011,1011,87,1.81,SV,-89.1872,13.6894,0
Tunis,2023-12-16 12:00:00,289.56,289.56,289.56,1027,1027,34,8.71,TN,9.0,34.0,0
Monaco,2023-12-15 18:00:00,285.69,285.69,285.69,1030,1030,54,1.13,MC,7.419,43.7314,0
Téhéran,2023-12-16 09:00:00,284.66,284.66,284.66,1024,1024,32,1.4,IR,51.4215,35.6944,0
Abou Dabi,2023-12-15 21:00:00,295.99,295.99,295.99,1018,1018,58,6.5,AE,54.3667,24.4667,0
Doha,2023-12-16 06:00:00,293.91,293.91,293.91,1022,1022,55,7.38,QA,51.5333,25.2867,0
Sanaa,2023-12-16 06:00:00,285.05,285.05,285.05,1023,1023,44,1.71,YE,44.2067,15.3547,0
San Salvador,2023-12-15 12:00:00,290.64,290.64,290.64,1012,1012,91,1.82,SV,-89.1872,13.6894,0
Pékin,2023-12-15 18:00:00,262.83,262.83,262.83,1035,1035,62,5.59,CN,116.3972,39.9075,0
Mascate,2023-12-15 18:00:00,296.17,296.17,296.17,1017,1017,55,3.13,OM,58.5922,23.6139,0
Pékin,2023-12-15 21:00:00,262.01,262.01,262.01,1035,1035,64,4.83,CN,116.3972,39.9075,0
Naypyidaw,2023-12-16 12:00:00,295.35,295.35,295.35,1011,1011,73,1.46,MM,96.1345,19.754,0
Ottawa,2023-12-16 18:00:00,272.67,272.67,272.67,1033,1033,57,3.03,CA,-75.6981,45.4112,0
Mascate,2023-12-15 12:00:00,297.25,297.25,297.25,1015,1015,52,6.1,OM,58.5922,23.6139,0
Madrid,2023-12-15 12:00:00,283.48,283.48,283.48,1034,1034,54,0.71,ES,-3.7026,40.4165,0
Mascate,2023-12-15 15:00:00,296.45,296.45,296.45,1017,1017,54,3.55,OM,58.5922,23.6139,0
Ouagadougou,2023-12-15 21:00:00,297.94,297.94,297.94,1012,1012,13,4.29,BF,-1.5383,12.3642,0
Bagdad,2023-12-15 09:00:00,292.26,292.26,292.26,1022,1022,37,4.23,IQ,44.4009,33.3406,0
Nassau,2023-12-16 06:00:00,279.29,279.29,279.29,1025,1025,59,3.79,US,-73.5829,40.7507,0
Mascate,2023-12-15 15:00:00,296.45,296.45,296.45,1017,1017,54,3.55,OM,58.5922,23.6139,0
Mascate,2023-12-15 09:00:00,297.88,297.88,297.88,1016,1016,51,6.71,OM,58.5922,23.6139,0
Budapest,2023-12-16 00:00:00,273.72,273.72,273.72,1035,1035,77,2.24,HU,19.0399,47.498,0
Bagdad,2023-12-15 12:00:00,293.51,293.51,293.51,1021,1021,29,4.66,IQ,44.4009,33.3406,0
Abou Dabi,2023-12-16 12:00:00,296.85,296.85,296.85,1018,1018,53,4.69,AE,54.3667,24.4667,0
Khartoum,2023-12-15 12:00:00,302.81,302.81,302.81,1010,1010,17,5.47,SD,32.5324,15.5518,0
Pékin,2023-12-15 15:00:00,264.12,264.12,264.12,1035,1035,61,5.61,CN,116.3972,39.9075,0
Santiago,2023-12-15 15:00:00,299.37,299.37,299.37,1011,1011,21,2.69,CL,-70.6483,-33.4569,0
Brasilia,2023-12-15 15:00:00,305.51,305.51,305.51,1012,1012,21,4.16,BR,-47.9297,-15.7797,0
Téhéran,2023-12-16 09:00:00,284.66,284.66,284.66,1024,1024,32,1.4,IR,51.4215,35.6944,0
Ouagadougou,2023-12-16 15:00:00,307.47,307.47,307.47,1008,1008,7,2.76,BF,-1.5383,12.3642,0
Monrovia,2023-12-15 21:00:00,300.28,300.28,300.28,1011,1011,77,3.28,LR,-10.7969,6.3005,0
Yamoussoukro,2023-12-16 12:00:00,308.18,308.18,308.18,1010,1010,38,1.21,CI,-5.2767,6.8206,0
Abou Dabi,2023-12-16 06:00:00,296.64,296.64,296.64,1021,1021,50,3.62,AE,54.3667,24.4667,0
Gaborone,2023-12-12 15:00:00,306.26,306.26,306.26,1005,1005,13,2.29,BW,25.9086,-24.6545,0
Accra,2023-12-15 21:00:00,301.07,301.07,301.07,1011,1011,71,3.25,GH,-0.1969,5.556,0
Bagdad,2023-12-16 03:00:00,286.28,286.28,286.28,1022,1022,49,3.45,IQ,44.4009,33.3406,0
Port-au-Prince,2023-12-16 09:00:00,295.64,295.64,295.64,1013,1013,81,2.35,HT,-72.335,18.5392,0
Pékin,2023-12-15 18:00:00,262.83,262.83,262.83,1035,1035,62,5.59,CN,116.3972,39.9075,0
Ndjamena,2023-12-15 09:00:00,300.52,300.52,300.52,1014,1014,13,5.39,TD,15.0444,12.1067,0
Rabat,2023-12-15 09:00:00,286.1,286.1,286.1,1025,1025,55,2.64,MA,-6.8401,33.9911,0
Kaboul,2023-12-15 06:00:00,279.94,279.94,279.94,1021,1021,22,0.81,AF,69.4167,34.5,0
Bangui,2023-12-15 09:00:00,305.28,305.28,305.28,1011,1011,33,1.53,CF,18.555,4.3612,0
Managua,2023-12-15 21:00:00,303.82,303.82,303.82,1007,1007,55,5.63,NI,-86.2504,12.1328,0
Bagdad,2023-12-16 03:00:00,286.28,286.28,286.28,1022,1022,49,3.45,IQ,44.4009,33.3406,0
Riyad,2023-12-16 00:00:00,285.26,285.26,285.26,1023,1023,45,2.56,SA,46.7219,24.6877,0
San Salvador,2023-12-16 00:00:00,294.66,294.66,294.66,1009,1009,79,1.12,SV,-89.1872,13.6894,0
